Experiment,Seed,Pure_TabPFN,BaselineHead,LargeBaselineHead,KGHead_real,KGHead_permuted,KGHead_random,TabPFN_Time,Baseline_Time,LargeBaseline_Time,KGHead_Time,KGHead_permuted_Time,KGHead_random_Time,Repr_Extract_Time,KG_real_minus_Baseline,KG_real_minus_KG_permuted
Tr40_Ft200_Cp20,7,0.722,0.692,0.69,0.694,0.636,0.644,2.1515321731567383,0.20129919052124023,0.3689858913421631,0.8616647720336914,0.823293924331665,0.8337979316711426,4.312392950057983,0.0020000000000000018,0.05799999999999994
Tr40_Ft200_Cp20,8,0.694,0.622,0.632,0.652,0.654,0.68,1.9140973091125488,0.1776888370513916,0.2958102226257324,0.7833168506622314,0.7960879802703857,0.8440067768096924,4.090925693511963,0.030000000000000027,-0.0020000000000000018
Tr40_Ft200_Cp20,9,0.704,0.746,0.77,0.596,0.704,0.654,2.234480142593384,0.22545409202575684,0.3998432159423828,1.0375781059265137,0.8841500282287598,0.7808818817138672,4.212250709533691,-0.15000000000000002,-0.10799999999999998
Tr40_Ft200_Cp20,10,0.69,0.706,0.696,0.606,0.64,0.614,1.9878528118133545,0.22688817977905273,0.4515409469604492,1.008234977722168,0.8710143566131592,0.7905449867248535,4.32451605796814,-0.09999999999999998,-0.03400000000000003
Tr40_Ft200_Cp20,11,0.736,0.548,0.566,0.59,0.554,0.532,2.1923987865448,0.21657085418701172,0.4066288471221924,0.8537108898162842,0.8711488246917725,0.8352358341217041,4.3105010986328125,0.041999999999999926,0.03599999999999992
Tr40_Ft200_Cp20,12,0.732,0.59,0.594,0.648,0.672,0.648,2.0913522243499756,0.2041339874267578,0.3513453006744385,0.9023468494415283,0.8855130672454834,0.8724160194396973,4.412450790405273,0.05800000000000005,-0.02400000000000002
Tr40_Ft200_Cp20,13,0.662,0.644,0.636,0.652,0.626,0.636,2.2207682132720947,0.1822490692138672,0.33832287788391113,0.7860920429229736,0.7942490577697754,0.7468080520629883,4.108242988586426,0.008000000000000007,0.026000000000000023
Tr40_Ft200_Cp20,14,0.726,0.678,0.682,0.682,0.74,0.71,2.1484220027923584,0.19892191886901855,0.37787294387817383,0.8402791023254395,0.9938759803771973,0.855452299118042,4.415226697921753,0.0040000000000000036,-0.05799999999999994
Tr40_Ft200_Cp20,15,0.672,0.666,0.682,0.69,0.71,0.692,2.1325080394744873,0.205596923828125,0.4020228385925293,0.9529640674591064,0.9159820079803467,0.8931162357330322,4.464529991149902,0.02399999999999991,-0.020000000000000018
Tr40_Ft200_Cp20,16,0.708,0.66,0.66,0.714,0.672,0.7,2.125901937484741,0.19446015357971191,0.3470289707183838,0.7748067378997803,0.8102278709411621,0.7733712196350098,4.27697491645813,0.05399999999999994,0.041999999999999926
Tr40_Ft200_Cp20,17,0.682,0.67,0.668,0.638,0.662,0.63,2.013875961303711,0.22250890731811523,0.40639328956604004,0.9393911361694336,0.8343009948730469,0.8605091571807861,4.777559995651245,-0.03200000000000003,-0.02400000000000002
Tr40_Ft200_Cp20,18,0.662,0.616,0.598,0.562,0.58,0.582,2.1297481060028076,0.1929030418395996,0.3347048759460449,0.8877172470092773,0.7392582893371582,0.8479549884796143,4.536773920059204,-0.05399999999999994,-0.017999999999999905
Tr40_Ft200_Cp20,19,0.712,0.67,0.672,0.696,0.666,0.648,2.177313804626465,0.2331681251525879,0.38495326042175293,0.8814098834991455,0.7766132354736328,0.8694498538970947,4.633158206939697,0.025999999999999912,0.029999999999999916
Tr40_Ft500_Cp2,0,0.858,0.864,0.866,0.928,0.872,0.872,5.539736986160278,0.17156100273132324,0.2993810176849365,1.3520009517669678,1.1332991123199463,1.1185998916625977,9.812745094299316,0.06400000000000006,0.05600000000000005
Tr40_Ft500_Cp2,1,0.91,0.824,0.832,0.882,0.884,0.89,5.103000164031982,0.221390962600708,0.34937429428100586,1.194610834121704,1.2148339748382568,1.2024550437927246,9.828889846801758,0.05800000000000005,-0.0020000000000000018
Tr40_Ft500_Cp2,2,0.892,0.834,0.832,0.82,0.882,0.858,4.880702018737793,0.17026209831237793,0.30770206451416016,1.2036290168762207,1.2610487937927246,1.4841439723968506,10.038760900497437,-0.014000000000000012,-0.062000000000000055
Tr40_Ft500_Cp2,3,0.928,0.918,0.914,0.89,0.906,0.88,4.9964919090271,0.18783092498779297,0.34244823455810547,1.2719647884368896,1.1653008460998535,1.2043468952178955,9.58309006690979,-0.028000000000000025,-0.016000000000000014
Tr40_Ft500_Cp2,4,0.83,0.758,0.746,0.814,0.81,0.802,5.124502658843994,0.1753699779510498,0.2910640239715576,1.1946558952331543,1.168069839477539,1.1427700519561768,9.953830242156982,0.05599999999999994,0.0039999999999998925
Tr40_Ft500_Cp2,5,0.92,0.922,0.93,0.898,0.926,0.91,4.90802001953125,0.1961379051208496,0.36081409454345703,1.3350162506103516,1.2601251602172852,1.2414288520812988,9.773900032043457,-0.02400000000000002,-0.028000000000000025
Tr40_Ft500_Cp2,6,0.896,0.892,0.884,0.92,0.926,0.912,5.054620265960693,0.2271261215209961,0.5609481334686279,1.3977198600769043,1.1700599193572998,1.158200740814209,9.981064796447754,0.028000000000000025,-0.006000000000000005
Tr40_Ft500_Cp2,7,0.892,0.87,0.87,0.88,0.884,0.88,4.9774699211120605,0.18047690391540527,0.30817270278930664,1.1939880847930908,1.173748254776001,1.1604440212249756,9.611812114715576,0.010000000000000009,-0.0040000000000000036
Tr40_Ft500_Cp2,8,0.918,0.918,0.91,0.908,0.876,0.912,4.804136037826538,0.19429397583007812,0.31468892097473145,1.3354239463806152,1.3088090419769287,1.1819016933441162,10.496042013168335,-0.010000000000000009,0.03200000000000003
Tr40_Ft500_Cp2,9,0.91,0.906,0.914,0.93,0.932,0.914,5.3357110023498535,0.21127080917358398,0.2985110282897949,1.1571249961853027,1.1041059494018555,1.0890271663665771,9.774878978729248,0.02400000000000002,-0.0020000000000000018
Tr40_Ft500_Cp2,10,0.898,0.858,0.858,0.856,0.864,0.862,5.198119163513184,0.21494674682617188,0.3436450958251953,1.3242590427398682,1.4669551849365234,1.3486270904541016,10.60355520248413,-0.0020000000000000018,-0.008000000000000007
Tr40_Ft500_Cp2,11,0.868,0.87,0.87,0.868,0.868,0.866,4.948454856872559,0.18211793899536133,0.2946193218231201,1.186933994293213,1.1502130031585693,1.1593241691589355,9.71364974975586,-0.0020000000000000018,0.0
Tr40_Ft500_Cp2,12,0.902,0.91,0.91,0.91,0.91,0.912,5.141793966293335,0.18046092987060547,0.3351418972015381,1.2332470417022705,1.301697015762329,1.242527961730957,9.542824745178223,0.0,0.0
Tr40_Ft500_Cp2,13,0.944,0.922,0.918,0.936,0.928,0.902,4.874438762664795,0.18176794052124023,0.29018211364746094,1.2461929321289062,1.2274439334869385,1.2284610271453857,10.677070140838623,0.014000000000000012,0.008000000000000007
Tr40_Ft500_Cp2,14,0.91,0.888,0.894,0.934,0.912,0.926,5.23512601852417,0.17150211334228516,0.30293703079223633,1.1631591320037842,1.1265079975128174,1.167846918106079,9.942741870880127,0.04600000000000004,0.02200000000000002
Tr40_Ft500_Cp2,15,0.902,0.908,0.908,0.91,0.924,0.926,5.088294982910156,0.17814302444458008,0.2777831554412842,1.1848349571228027,1.2515828609466553,1.2823538780212402,9.807394027709961,0.0020000000000000018,-0.014000000000000012
Tr40_Ft500_Cp2,16,0.866,0.864,0.866,0.88,0.858,0.872,5.4166259765625,0.1952497959136963,0.3367919921875,1.2689557075500488,1.2683079242706299,1.2426879405975342,10.146968126296997,0.016000000000000014,0.02200000000000002
Tr40_Ft500_Cp2,17,0.898,0.894,0.9,0.902,0.908,0.892,4.944170713424683,0.20337486267089844,0.321929931640625,1.2857320308685303,1.265455961227417,1.1796526908874512,10.176167011260986,0.008000000000000007,-0.006000000000000005
Tr40_Ft500_Cp2,18,0.928,0.952,0.96,0.956,0.94,0.914,4.948228120803833,0.1832578182220459,0.33118677139282227,1.2774240970611572,1.1938049793243408,1.1925849914550781,10.0206139087677,0.0040000000000000036,0.016000000000000014
Tr40_Ft500_Cp2,19,0.926,0.908,0.896,0.932,0.946,0.906,4.930920839309692,0.21365714073181152,0.34319496154785156,1.3538739681243896,1.2303578853607178,1.234982967376709,10.038664817810059,0.02400000000000002,-0.013999999999999901
Tr40_Ft500_Cp6,0,0.82,0.882,0.876,0.872,0.844,0.846,5.368757009506226,0.18277692794799805,0.28282880783081055,1.2357311248779297,1.1786739826202393,1.2313427925109863,10.206024169921875,-0.010000000000000009,0.028000000000000025
Tr40_Ft500_Cp6,1,0.792,0.76,0.742,0.81,0.808,0.81,5.204416990280151,0.1715097427368164,0.3067779541015625,1.2810389995574951,1.3018319606781006,1.219372034072876,9.770677089691162,0.050000000000000044,0.0020000000000000018
Tr40_Ft500_Cp6,2,0.878,0.778,0.784,0.826,0.834,0.724,5.265276908874512,0.19515609741210938,0.28209924697875977,1.2271780967712402,1.2173151969909668,1.4296901226043701,9.58493709564209,0.04799999999999993,-0.008000000000000007
Tr40_Ft500_Cp6,3,0.834,0.818,0.82,0.826,0.83,0.826,5.277552843093872,0.17888712882995605,0.29708433151245117,1.1566581726074219,1.1857662200927734,1.1847269535064697,10.708561897277832,0.008000000000000007,-0.0040000000000000036
Tr40_Ft500_Cp6,4,0.826,0.728,0.726,0.778,0.766,0.754,5.000963926315308,0.20402812957763672,0.3159611225128174,1.1685659885406494,1.1887779235839844,1.1945469379425049,9.610537052154541,0.050000000000000044,0.01200000000000001
Tr40_Ft500_Cp6,5,0.77,0.798,0.802,0.812,0.782,0.796,4.748869895935059,0.17878174781799316,0.28238630294799805,1.1753461360931396,1.2934248447418213,1.1676726341247559,9.818287134170532,0.014000000000000012,0.030000000000000027
Tr40_Ft500_Cp6,6,0.776,0.756,0.754,0.772,0.788,0.758,5.162172079086304,0.1892988681793213,0.3264658451080322,1.162635087966919,1.2177159786224365,1.2256300449371338,9.918662071228027,0.016000000000000014,-0.016000000000000014
Tr40_Ft500_Cp6,7,0.838,0.762,0.742,0.816,0.818,0.838,4.93981409072876,0.1980447769165039,0.3103771209716797,1.137495756149292,1.1323647499084473,1.1355359554290771,9.66274380683899,0.05399999999999994,-0.0020000000000000018
Tr40_Ft500_Cp6,8,0.824,0.776,0.78,0.822,0.838,0.804,4.869339942932129,0.17706704139709473,0.2907679080963135,1.2228150367736816,1.237635850906372,1.2056148052215576,9.433694124221802,0.04599999999999993,-0.016000000000000014
Tr40_Ft500_Cp6,9,0.75,0.78,0.784,0.768,0.766,0.772,5.242049217224121,0.2099158763885498,0.32245564460754395,1.2419712543487549,1.1513009071350098,1.1268141269683838,9.672393798828125,-0.01200000000000001,0.0020000000000000018
Tr40_Ft500_Cp6,10,0.736,0.716,0.71,0.75,0.756,0.746,5.217145204544067,0.18841290473937988,0.27712321281433105,1.1833910942077637,1.1377809047698975,1.1512179374694824,9.759142875671387,0.03400000000000003,-0.006000000000000005
Tr40_Ft500_Cp6,11,0.792,0.798,0.802,0.764,0.806,0.706,4.89448094367981,0.18855500221252441,0.3415529727935791,1.1894090175628662,1.1839039325714111,1.1530108451843262,9.686164855957031,-0.03400000000000003,-0.04200000000000004
Tr40_Ft500_Cp6,12,0.742,0.706,0.7,0.726,0.76,0.738,4.998905658721924,0.17548680305480957,0.2965259552001953,1.1548728942871094,1.1800551414489746,1.1859440803527832,9.848010063171387,0.020000000000000018,-0.03400000000000003
Tr40_Ft500_Cp6,13,0.85,0.878,0.868,0.852,0.892,0.82,4.977583169937134,0.20346283912658691,0.3117969036102295,1.2323851585388184,1.2715270519256592,1.3568189144134521,10.022109031677246,-0.026000000000000023,-0.040000000000000036
Tr40_Ft500_Cp6,14,0.752,0.706,0.702,0.748,0.748,0.688,4.982236862182617,0.18760108947753906,0.3196899890899658,1.426675796508789,1.3117692470550537,1.2429230213165283,9.793543100357056,0.04200000000000004,0.0
Tr40_Ft500_Cp6,15,0.836,0.662,0.664,0.722,0.674,0.692,5.148210048675537,0.18692612648010254,0.3394641876220703,1.2207849025726318,1.1966831684112549,1.241213083267212,9.752984762191772,0.05999999999999994,0.04799999999999993
Tr40_Ft500_Cp6,16,0.828,0.764,0.752,0.752,0.79,0.826,5.120651721954346,0.18034911155700684,0.2841658592224121,1.1287510395050049,1.1552152633666992,1.1483237743377686,9.49683403968811,-0.01200000000000001,-0.038000000000000034
Tr40_Ft500_Cp6,17,0.816,0.824,0.816,0.808,0.834,0.8,4.855870008468628,0.21337294578552246,0.36782383918762207,1.1838579177856445,1.1627471446990967,1.1339671611785889,9.53818416595459,-0.015999999999999903,-0.025999999999999912
Tr40_Ft500_Cp6,18,0.884,0.79,0.764,0.824,0.856,0.826,5.003337860107422,0.19680500030517578,0.31007885932922363,1.1587178707122803,1.1533091068267822,1.2353651523590088,9.263899087905884,0.03399999999999992,-0.03200000000000003
Tr40_Ft500_Cp6,19,0.8,0.824,0.81,0.816,0.814,0.802,5.1456029415130615,0.17351412773132324,0.31418800354003906,1.206493854522705,1.262044906616211,1.1971971988677979,10.132954835891724,-0.008000000000000007,0.0020000000000000018
Tr40_Ft500_Cp20,0,0.672,0.638,0.64,0.632,0.644,0.642,5.087604999542236,0.1791670322418213,0.30154919624328613,1.2774803638458252,1.2576539516448975,1.1892180442810059,9.547076940536499,-0.006000000000000005,-0.01200000000000001
Tr40_Ft500_Cp20,1,0.66,0.648,0.648,0.646,0.64,0.628,5.158822774887085,0.1819169521331787,0.3425171375274658,1.3013739585876465,1.269887924194336,1.2572839260101318,9.868005990982056,-0.0020000000000000018,0.006000000000000005
Tr40_Ft500_Cp20,2,0.548,0.554,0.554,0.556,0.554,0.596,5.407732009887695,0.1800980567932129,0.30739307403564453,1.1944150924682617,1.296891212463379,1.1864440441131592,9.8176109790802,0.0020000000000000018,0.0020000000000000018
Tr40_Ft500_Cp20,3,0.642,0.618,0.63,0.552,0.614,0.608,5.012950658798218,0.17427802085876465,0.2954838275909424,1.1592440605163574,1.1968388557434082,1.211670160293579,9.952522993087769,-0.06599999999999995,-0.061999999999999944
Tr40_Ft500_Cp20,4,0.724,0.554,0.584,0.628,0.628,0.588,5.065837144851685,0.19319701194763184,0.28833699226379395,1.1591618061065674,1.0772452354431152,1.102602243423462,9.505201816558838,0.07399999999999995,0.0
Tr40_Ft500_Cp20,5,0.746,0.704,0.692,0.706,0.718,0.744,5.0962018966674805,0.17814087867736816,0.2902247905731201,1.1705389022827148,1.1408419609069824,1.086350917816162,10.085345983505249,0.0020000000000000018,-0.01200000000000001
Tr40_Ft500_Cp20,6,0.582,0.548,0.54,0.566,0.466,0.486,5.0810770988464355,0.1806809902191162,0.2982010841369629,1.2737529277801514,1.2580010890960693,1.2625558376312256,9.8763267993927,0.017999999999999905,0.09999999999999992
Tr40_Ft500_Cp20,7,0.726,0.672,0.674,0.69,0.65,0.658,5.201436758041382,0.19242167472839355,0.3805220127105713,1.2469079494476318,1.2028450965881348,1.2463839054107666,10.04530119895935,0.017999999999999905,0.039999999999999925
Tr40_Ft500_Cp20,8,0.65,0.704,0.712,0.556,0.67,0.668,4.985185861587524,0.18457913398742676,0.31275296211242676,1.2252991199493408,1.2039790153503418,1.2119510173797607,9.779361963272095,-0.1479999999999999,-0.11399999999999999
Tr40_Ft500_Cp20,9,0.726,0.618,0.606,0.71,0.642,0.69,5.2172510623931885,0.18985390663146973,0.34841299057006836,1.3040430545806885,1.3312170505523682,1.3014562129974365,10.23682689666748,0.09199999999999997,0.06799999999999995
Tr40_Ft500_Cp20,10,0.734,0.69,0.682,0.604,0.656,0.688,5.020653963088989,0.19512605667114258,0.31584715843200684,1.201085090637207,1.1939091682434082,1.2087359428405762,9.808387994766235,-0.08599999999999997,-0.052000000000000046
Tr40_Ft500_Cp20,11,0.672,0.696,0.67,0.624,0.668,0.668,5.154126882553101,0.1876811981201172,0.3147900104522705,1.2469959259033203,1.2185192108154297,1.2267298698425293,9.984121084213257,-0.07199999999999995,-0.04400000000000004
Tr40_Ft500_Cp20,12,0.702,0.668,0.662,0.536,0.602,0.57,4.900925874710083,0.1850121021270752,0.2999842166900635,1.2285182476043701,1.1778481006622314,1.2317819595336914,9.689491033554077,-0.132,-0.06599999999999995
Tr40_Ft500_Cp20,13,0.65,0.594,0.59,0.606,0.59,0.624,5.037056922912598,0.19257879257202148,0.32576823234558105,1.2895240783691406,1.2904701232910156,1.2913548946380615,10.15709114074707,0.01200000000000001,0.016000000000000014
Tr40_Ft500_Cp20,14,0.706,0.658,0.656,0.694,0.654,0.63,5.045092821121216,0.19805312156677246,0.3132057189941406,1.4490940570831299,1.2214174270629883,1.2474391460418701,10.139602899551392,0.03599999999999992,0.039999999999999925
Tr40_Ft500_Cp20,15,0.658,0.668,0.66,0.68,0.638,0.632,5.20248007774353,0.19976186752319336,0.34889793395996094,1.2728049755096436,1.1918721199035645,1.2123520374298096,10.098736047744751,0.01200000000000001,0.04200000000000004
Tr40_Ft500_Cp20,16,0.672,0.632,0.63,0.654,0.69,0.696,5.015728950500488,0.17882823944091797,0.3269379138946533,1.325382947921753,1.299468994140625,1.3125629425048828,9.392311096191406,0.02200000000000002,-0.03599999999999992
Tr40_Ft500_Cp20,17,0.648,0.598,0.606,0.568,0.576,0.604,5.096703290939331,0.19935083389282227,0.3567800521850586,1.3524749279022217,1.1757121086120605,1.194122314453125,11.359293937683105,-0.030000000000000027,-0.008000000000000007
Tr40_Ft500_Cp20,18,0.694,0.652,0.658,0.648,0.696,0.644,5.67098593711853,0.22330331802368164,0.3359501361846924,1.3003919124603271,1.3044300079345703,1.5042040348052979,10.212530851364136,-0.0040000000000000036,-0.04799999999999993
Tr40_Ft500_Cp20,19,0.684,0.648,0.652,0.63,0.612,0.656,5.1190080642700195,0.2368021011352539,0.4884378910064697,1.2848048210144043,1.2312498092651367,1.2257468700408936,10.820632934570312,-0.018000000000000016,0.018000000000000016
Tr100_Ft50_Cp2,0,0.892,0.886,0.888,0.878,0.87,0.85,0.6658031940460205,0.25734806060791016,0.42926597595214844,0.8165168762207031,0.8435158729553223,0.8376691341400146,1.841392993927002,-0.008000000000000007,0.008000000000000007
Tr100_Ft50_Cp2,1,0.912,0.928,0.928,0.928,0.906,0.91,0.6277589797973633,0.334381103515625,0.5044419765472412,0.8108720779418945,0.8719329833984375,0.8222308158874512,2.11053204536438,0.0,0.02200000000000002
Tr100_Ft50_Cp2,2,0.946,0.94,0.934,0.954,0.938,0.934,0.646686315536499,0.26366591453552246,0.523348331451416,0.8909389972686768,0.9217841625213623,0.855334997177124,2.169045925140381,0.014000000000000012,0.016000000000000014
Tr100_Ft50_Cp2,3,0.914,0.912,0.904,0.938,0.908,0.9,0.6690642833709717,0.2543790340423584,0.615394115447998,0.7604629993438721,0.806164026260376,0.7563183307647705,2.0720179080963135,0.025999999999999912,0.029999999999999916
Tr100_Ft50_Cp2,4,0.924,0.91,0.906,0.924,0.916,0.914,0.6098697185516357,0.2599458694458008,0.4820091724395752,0.9180948734283447,0.9063501358032227,0.8101620674133301,1.98533034324646,0.014000000000000012,0.008000000000000007
Tr100_Ft50_Cp2,5,0.92,0.926,0.928,0.914,0.922,0.914,0.7045822143554688,0.2734959125518799,0.4803168773651123,0.8518288135528564,0.8257369995117188,0.8511919975280762,2.0076277256011963,-0.01200000000000001,-0.008000000000000007
Tr100_Ft50_Cp2,6,0.916,0.932,0.93,0.934,0.95,0.932,0.831557035446167,0.26845383644104004,0.5339441299438477,0.9596281051635742,0.771435022354126,0.7895338535308838,1.924163818359375,0.0020000000000000018,-0.015999999999999903
Tr100_Ft50_Cp2,7,0.89,0.866,0.86,0.876,0.878,0.876,0.6101698875427246,0.24881696701049805,0.47948288917541504,0.8594028949737549,0.7985150814056396,0.7396097183227539,1.9698600769042969,0.010000000000000009,-0.0020000000000000018
Tr100_Ft50_Cp2,8,0.926,0.924,0.924,0.924,0.926,0.926,0.6245577335357666,0.25830721855163574,0.4489898681640625,0.8137409687042236,0.7450129985809326,0.7863540649414062,2.0532991886138916,0.0,-0.0020000000000000018
Tr100_Ft50_Cp2,9,0.914,0.922,0.92,0.922,0.918,0.922,0.6038069725036621,0.24660992622375488,0.4635350704193115,0.9802379608154297,0.909743070602417,0.8921515941619873,2.03869891166687,0.0,0.0040000000000000036
Tr100_Ft50_Cp2,10,0.938,0.93,0.93,0.932,0.952,0.95,0.606224775314331,0.2476038932800293,0.49657607078552246,0.8808431625366211,0.8519577980041504,0.8398289680480957,2.0561060905456543,0.0020000000000000018,-0.019999999999999907
Tr100_Ft50_Cp2,11,0.95,0.93,0.93,0.922,0.922,0.936,0.6717672348022461,0.3113119602203369,0.5556797981262207,0.9604260921478271,0.8448150157928467,0.814316987991333,2.298825979232788,-0.008000000000000007,0.0
Tr100_Ft50_Cp2,12,0.946,0.916,0.912,0.924,0.936,0.93,0.6184971332550049,0.26781320571899414,0.4880499839782715,0.8670101165771484,0.820188045501709,0.875999927520752,2.123210906982422,0.008000000000000007,-0.01200000000000001
Tr100_Ft50_Cp2,13,0.932,0.948,0.946,0.924,0.928,0.934,0.6360318660736084,0.2945830821990967,0.5341660976409912,0.8088357448577881,0.8428268432617188,0.8083148002624512,2.0214641094207764,-0.02399999999999991,-0.0040000000000000036
Tr100_Ft50_Cp2,14,0.916,0.906,0.9,0.924,0.914,0.92,0.6203749179840088,0.24461007118225098,0.5775012969970703,0.8798463344573975,0.8597826957702637,0.7832868099212646,1.8193299770355225,0.018000000000000016,0.010000000000000009
Tr100_Ft50_Cp2,15,0.888,0.92,0.914,0.924,0.918,0.912,0.74989914894104,0.2878141403198242,0.4953479766845703,0.82511305809021,0.8276848793029785,0.7991409301757812,2.1856508255004883,0.0040000000000000036,0.006000000000000005
Tr100_Ft50_Cp2,16,0.942,0.922,0.926,0.938,0.924,0.94,0.6435320377349854,0.27118897438049316,0.4711432456970215,0.8929619789123535,0.7999382019042969,0.742393970489502,2.0298070907592773,0.015999999999999903,0.013999999999999901
Tr100_Ft50_Cp2,17,0.912,0.928,0.93,0.928,0.942,0.912,0.613487958908081,0.27077198028564453,0.4840221405029297,0.8502979278564453,0.8128418922424316,0.779465913772583,2.2474069595336914,0.0,-0.013999999999999901
Tr100_Ft50_Cp2,18,0.94,0.926,0.928,0.926,0.934,0.946,0.6527729034423828,0.25864291191101074,0.49596524238586426,0.8026769161224365,0.7767210006713867,0.6901578903198242,2.069780111312866,0.0,-0.008000000000000007
Tr100_Ft50_Cp2,19,0.926,0.926,0.93,0.932,0.926,0.9,0.6371500492095947,0.2524840831756592,0.46536993980407715,0.7668330669403076,0.8142881393432617,0.7637288570404053,1.8473479747772217,0.006000000000000005,0.006000000000000005
Tr100_Ft50_Cp6,0,0.908,0.902,0.896,0.876,0.88,0.894,0.610496997833252,0.26926422119140625,0.4690737724304199,0.9549808502197266,0.881310224533081,0.7718331813812256,1.9865877628326416,-0.026000000000000023,-0.0040000000000000036
Tr100_Ft50_Cp6,1,0.882,0.84,0.828,0.818,0.844,0.798,0.7588119506835938,0.31995582580566406,0.5895829200744629,0.8934760093688965,0.8321588039398193,0.8351471424102783,2.821087121963501,-0.02200000000000002,-0.026000000000000023
Tr100_Ft50_Cp6,2,0.878,0.87,0.854,0.866,0.868,0.838,0.6711118221282959,0.3333280086517334,0.684516191482544,0.9223990440368652,0.8850939273834229,0.8516840934753418,2.1968281269073486,-0.0040000000000000036,-0.0020000000000000018
Tr100_Ft50_Cp6,3,0.93,0.908,0.906,0.912,0.914,0.868,0.7286999225616455,0.2563300132751465,0.5149939060211182,0.8511128425598145,0.7801809310913086,0.7884600162506104,2.0931990146636963,0.0040000000000000036,-0.0020000000000000018
Tr100_Ft50_Cp6,4,0.854,0.834,0.838,0.842,0.844,0.834,0.706334114074707,0.2678999900817871,0.48005199432373047,0.8442261219024658,0.7596559524536133,0.8445639610290527,2.255330801010132,0.008000000000000007,-0.0020000000000000018
Tr100_Ft50_Cp6,5,0.868,0.878,0.888,0.874,0.858,0.876,0.6772909164428711,0.2526271343231201,0.5327808856964111,0.8364777565002441,0.7946028709411621,0.8918049335479736,2.0200741291046143,-0.0040000000000000036,0.016000000000000014
Tr100_Ft50_Cp6,6,0.906,0.834,0.834,0.802,0.796,0.828,0.6911370754241943,0.2521669864654541,0.5442328453063965,0.9639129638671875,0.941770076751709,0.773378849029541,2.2485239505767822,-0.03199999999999992,0.006000000000000005
Tr100_Ft50_Cp6,7,0.882,0.858,0.85,0.868,0.866,0.866,0.6949582099914551,0.255922794342041,0.4875030517578125,0.86726975440979,0.8121130466461182,0.7333970069885254,2.237196683883667,0.010000000000000009,0.0020000000000000018
Tr100_Ft50_Cp6,8,0.894,0.864,0.844,0.88,0.86,0.86,0.6256990432739258,0.2689058780670166,0.5261378288269043,0.8549509048461914,0.8057558536529541,0.7995040416717529,2.0841081142425537,0.016000000000000014,0.020000000000000018
Tr100_Ft50_Cp6,9,0.856,0.83,0.83,0.854,0.862,0.862,0.613635778427124,0.2849552631378174,0.4888930320739746,0.9043912887573242,0.8409030437469482,0.9479069709777832,1.8539628982543945,0.02400000000000002,-0.008000000000000007
Tr100_Ft50_Cp6,10,0.914,0.886,0.884,0.882,0.888,0.908,0.7353389263153076,0.24446630477905273,0.564619779586792,0.7936668395996094,0.7490050792694092,0.7272381782531738,2.160137891769409,-0.0040000000000000036,-0.006000000000000005
Tr100_Ft50_Cp6,11,0.87,0.85,0.848,0.854,0.832,0.83,0.6696481704711914,0.2824552059173584,0.48990607261657715,0.9741408824920654,0.9340097904205322,0.8019099235534668,1.9775726795196533,0.0040000000000000036,0.02200000000000002
Tr100_Ft50_Cp6,12,0.88,0.862,0.844,0.828,0.874,0.828,0.8243799209594727,0.26785993576049805,0.5153777599334717,0.8574419021606445,0.8446328639984131,0.7404770851135254,1.9609451293945312,-0.03400000000000003,-0.04600000000000004
Tr100_Ft50_Cp6,13,0.9,0.858,0.866,0.816,0.852,0.814,0.6684329509735107,0.27416229248046875,0.5059061050415039,0.8228511810302734,0.8703398704528809,0.8971469402313232,2.1410610675811768,-0.04200000000000004,-0.03600000000000003
Tr100_Ft50_Cp6,14,0.882,0.894,0.882,0.894,0.89,0.894,0.6789910793304443,0.29419994354248047,0.4528391361236572,0.8758540153503418,0.8660688400268555,0.7865638732910156,2.3072609901428223,0.0,0.0040000000000000036
Tr100_Ft50_Cp6,15,0.934,0.908,0.89,0.898,0.882,0.904,0.7638740539550781,0.2853419780731201,0.5495119094848633,0.9044909477233887,0.8765420913696289,0.8168680667877197,2.1223018169403076,-0.010000000000000009,0.016000000000000014
Tr100_Ft50_Cp6,16,0.852,0.862,0.856,0.85,0.854,0.866,0.6083221435546875,0.26776599884033203,0.49627065658569336,0.8677749633789062,0.8487949371337891,0.8775627613067627,1.9652559757232666,-0.01200000000000001,-0.0040000000000000036
Tr100_Ft50_Cp6,17,0.87,0.86,0.868,0.844,0.878,0.836,0.90641188621521,0.25426697731018066,0.4725370407104492,0.8881797790527344,0.883497953414917,0.8406760692596436,2.1096739768981934,-0.016000000000000014,-0.03400000000000003
Tr100_Ft50_Cp6,18,0.892,0.87,0.86,0.89,0.882,0.9,0.8089931011199951,0.28490281105041504,0.540665864944458,0.8848929405212402,0.8031158447265625,0.804210901260376,2.0112152099609375,0.020000000000000018,0.008000000000000007
Tr100_Ft50_Cp6,19,0.882,0.856,0.854,0.854,0.85,0.848,0.6252081394195557,0.29451584815979004,0.48195624351501465,0.87410569190979,0.7685379981994629,0.733130931854248,2.112431764602661,-0.0020000000000000018,0.0040000000000000036
Tr100_Ft50_Cp20,0,0.746,0.742,0.738,0.756,0.67,0.668,0.8276188373565674,0.26779699325561523,0.6208088397979736,1.0287928581237793,0.8615529537200928,0.8662209510803223,2.0647239685058594,0.014000000000000012,0.08599999999999997
